id,AtomicOrbitals|HOMO_element,ElementFraction|Al,ElementFraction|K,ElementFraction|F,ElementProperty|MagpieData avg_dev Number,ElementProperty|MagpieData avg_dev MendeleevNumber,ElementProperty|MagpieData avg_dev Electronegativity,ElementFraction|B,ElementProperty|MagpieData mean Number,ElementProperty|MagpieData mean MendeleevNumber,ElementProperty|MagpieData mean MeltingT,BandCenter|band center,Stoichiometry|0-norm,Miedema|Miedema_deltaH_ss_min,ElementProperty|MagpieData mean CovalentRadius,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData minimum NpValence,YangSolidSolution|Yang delta,ElementProperty|MagpieData avg_dev NpUnfilled,YangSolidSolution|Yang omega,ValenceOrbital|avg d valence electrons,ElementFraction|Te,ElementProperty|MagpieData range Column,AtomicOrbitals|HOMO_character,AtomicOrbitals|gap_AO,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,IonProperty|max ionic char,ElementProperty|MagpieData mean Column,ElementFraction|Se,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData mean Row,ElementProperty|MagpieData mean NValence,ElementFraction|S,ValenceOrbital|frac d valence electrons,ElementProperty|MagpieData mean GSvolume_pa,ElementProperty|MagpieData mean NUnfilled,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum Row,Miedema|Miedema_deltaH_inter,ElementProperty|MagpieData range GSbandgap,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData maximum Column,ElementProperty|MagpieData range GSvolume_pa,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NdValence,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode SpaceGroupNumber,AtomicOrbitals|LUMO_element,IonProperty|avg ionic char,ElementProperty|MagpieData range CovalentRadius,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData range NdValence,ElementProperty|MagpieData minimum NValence,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData minimum SpaceGroupNumber,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev NUnfilled,Stoichiometry|3-norm,ElementProperty|MagpieData mode Row,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData maximum MeltingT,Miedema|Miedema_deltaH_amor,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum Column,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mean NsValence,ElementProperty|MagpieData minimum AtomicWeight,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData range Electronegativity,ElementFraction|O,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity
id1377,8,0.0,0.0,0.0,9.52,5.639999999999998,0.5781999999999998,0.0,14.8,83.2,437.46000000000004,-2.9479989024248923,3,0.0,83.2,0.425,0.0,0.31173324146782155,0.4,2916248.1047794884,2.6,0.0,8.0,2.0,0.04333199999999998,0.1,64.5,0.0,0.47692216400686216,15.0,0.0,0.0,2.6,8.0,0.0,0.325,11.881499999999999,2.4,54.8,4.0,2.0,0.0,0.0,3.027,16.0,13.07,0.0,0.0,217.0,12.0,26,0.07985159085308591,66.0,9.105,3.44,6.0,10.0,6.0,1.4,8.0,87.0,66.0,15.0,0.7200000000000001,66.0,55.0,87.0,12.0,3.4,54.8,0.0,15.9994,1756.2,9.105,0.5599999999999999,0.7060696670652126,2.0,58.9222,2.0,8.0,0.0,1811.0,0.0,3.44,33.0,32.0,22.175,8.0,73.5,0.8400000000000001,4.0,16.0,2.0,15.9994,10.0,1.6099999999999999,0.7,3.4,132.0,1.83
id1380,26,0.0,0.0,0.0,35.289940828402365,1.0523076923076924,0.6851076923076923,0.0,37.12307692307692,86.12307692307692,270.12615384615384,-2.775975373329693,3,0.0,98.55384615384615,0.2388831437435367,0.0,0.4630811182057719,0.4970414201183432,1657918.2811852833,3.9384615384615387,0.0,8.0,3.0,0.0,0.015384615384615385,15.338461538461539,0.0,0.47692216400686216,15.492307692307692,0.0,0.0,3.5692307692307694,14.876923076923077,0.0,0.2647362978283351,18.301153846153852,2.4153846153846152,54.8,4.0,2.0,0.0,0.0,2.869076923076923,16.0,23.845000000000002,0.0,0.0,217.0,12.0,26,0.09582883402482015,82.0,9.105,3.44,6.0,10.0,6.0,0.6092307692307691,8.0,87.0,66.0,29.0,0.12118343195266273,66.0,55.0,87.0,12.0,3.5538461538461537,54.8,0.0,15.9994,1756.2,9.105,0.49846153846153846,0.6486357249647737,2.0,192.981,2.353846153846154,8.0,0.0,1811.0,0.0,3.44,83.0,32.0,32.95,8.0,6.574201183431954,0.5353846153846153,4.0,16.0,2.0,15.9994,10.0,1.6099999999999999,0.6,3.5538461538461537,148.0,1.83
id1381,26,0.0,0.0,0.0,4.75,7.875,0.02124999999999988,0.0,23.5,62.25,1758.5,-1.8723200899830008,3,-0.19800613117005753,123.75,0.06666666666666667,0.0,0.053568581677387914,1.5,0.5380847215040663,5.0,0.0,6.0,3.0,0.0,0.75,211.0,0.19325,0.001224249993783788,10.0,0.0,0.0,3.75,7.5,0.0,0.6666666666666666,12.915,3.5,1687.0,0.0,3.0,-0.37904371924313507,0.773,1.8725,14.0,10.195000000000002,0.0,7.0,35.0,194.0,26,0.00016711559065528403,21.0,10.245,1.9,9.0,7.0,4.0,2.0,14.0,78.0,126.0,9.0,1.25,111.0,55.0,58.0,194.0,0.5,1768.0,0.289875,58.933195,124.0,10.245,0.5,0.538608672507971,4.0,30.847694999999998,1.0,27.0,0.773,1811.0,-0.2503061033215727,1.88,27.0,23.0,20.44,8.0,17.0,0.75,2.0,9.0,2.0,28.0855,7.0,0.06999999999999984,0.0,0.5,132.0,1.83
id1382,26,0.0,0.0,0.0,2.8888888888888893,12.222222222222223,0.1444444444444446,0.0,28.666666666666668,65.66666666666667,1556.3333333333333,-1.9574400843526139,3,-0.3720423576819763,125.66666666666667,0.09375,0.0,0.03874557705131762,1.3333333333333333,0.9692273711347664,7.666666666666667,0.0,7.0,3.0,0.090552,0.6666666666666666,196.33333333333334,0.0,0.030160805409297775,10.666666666666666,0.0,6.0,4.0,10.666666666666666,0.0,0.7187500000000001,14.383333333333335,3.3333333333333335,1090.0,0.0,4.0,-0.6018459586249376,0.0,1.9633333333333336,15.0,11.930000000000001,0.0,6.0,63.0,166.0,27,0.005892708104905016,13.0,10.245,2.18,8.0,4.0,8.0,2.888888888888889,26.0,84.0,119.0,15.0,1.5555555555555554,119.0,55.0,55.0,166.0,1.0,1090.0,0.0,55.845,721.0,10.245,0.4444444444444445,0.4807498567691361,4.0,19.0766,1.0,26.0,0.0,1811.0,-0.4730770350349203,1.83,33.0,29.0,22.175,8.0,21.777777777777782,1.3333333333333333,3.0,8.0,2.0,55.845,10.0,0.3500000000000001,0.0,1.0,132.0,1.83
id1384,29,0.0,0.0,0.0,12.25,15.25,0.11750000000000005,0.0,39.75,74.75,1153.5225,-1.9788406355693422,3,0.0,135.0,0.1568627450980392,0.0,0.05467883668910721,1.0,9971323.592154207,9.0,0.5,8.0,3.0,0.0,0.5,189.5,0.232,0.018059929014893283,12.75,0.0,6.0,4.5,12.75,0.0,0.7058823529411765,22.831666666649998,2.25,722.66,4.0,4.0,0.0,0.464,1.9825,16.0,24.033333333299996,0.464,10.0,77.0,152.0,29,0.0035777775328271477,6.0,10.73,2.1,16.0,4.0,8.0,3.25,26.0,90.0,138.0,16.0,1.5,132.0,55.0,90.0,152.0,2.0,722.66,0.232,127.6,1088.3400000000001,34.7633333333,0.875,0.538608672507971,5.0,71.755,1.0,52.0,0.464,1811.0,0.0,2.1,52.0,35.0,34.7633333333,8.0,37.5,2.0,4.0,16.0,1.75,55.845,10.0,0.27,0.0,2.0,138.0,1.83
id1385,53,0.0,0.0,0.0,12.0,18.222222222222225,0.368888888888889,0.0,44.0,82.33333333333333,861.5666666666666,-2.3482164224278668,2,0.0,136.66666666666666,0.2380952380952381,0.0,0.0,0.4444444444444445,4559392.530653795,8.666666666666666,0.0,9.0,2.0,0.0,0.3333333333333333,119.0,0.7080000000000001,0.1582102508344636,14.0,0.0,6.0,4.666666666666667,14.0,0.0,0.619047619047619,32.25333333333334,2.0,386.85,5.0,4.0,0.0,1.062,2.3833333333333333,17.0,32.285,1.062,10.0,165.0,64.0,53,0.035157833518769686,7.0,10.73,2.66,17.0,4.0,8.0,4.0,26.0,96.0,139.0,17.0,1.777777777777778,132.0,55.0,96.0,64.0,3.3333333333333335,386.85,0.472,126.90447,1424.15,43.015,1.3333333333333333,0.6933612743506347,5.0,71.05947,0.6666666666666666,53.0,1.062,1811.0,0.0,2.66,53.0,41.0,43.015,8.0,73.33333333333333,2.222222222222222,5.0,17.0,2.0,55.845,10.0,0.8300000000000001,0.0,3.3333333333333335,139.0,1.83
id1386,26,0.0,0.0,0.3333333333333333,7.777777777777779,15.555555555555557,0.8355555555555555,0.0,14.333333333333334,78.33333333333333,639.7666666666667,-2.9261563986272785,3,0.0,85.0,0.42857142857142855,0.0,0.0,0.6666666666666666,5843540.808912267,2.0,0.0,9.0,3.0,0.0,0.3333333333333333,85.33333333333333,0.6566666666666666,0.6851393125352938,13.666666666666666,0.0,0.0,2.6666666666666665,7.0,0.0,0.2857142857142857,9.8475,2.3333333333333335,53.5,0.0,2.0,0.0,1.97,3.0833333333333335,17.0,1.625,0.0,0.0,217.0,12.0,26,0.13692974242057795,75.0,9.105,3.98,6.0,6.0,6.0,3.777777777777778,8.0,93.0,57.0,8.0,1.7777777777777777,57.0,55.0,55.0,12.0,3.0,53.5,0.8755555555555556,15.9994,1757.5,9.105,1.1111111111111112,0.4807498567691361,2.0,39.8456,1.0,8.0,1.97,1811.0,0.0,1.83,26.0,38.0,10.73,8.0,95.77777777777777,2.0,5.0,8.0,2.0,15.9994,6.0,2.15,0.3333333333333333,3.0,132.0,1.83
id1387,15,0.0,0.0,0.0,5.5,14.0,0.17999999999999994,0.0,20.5,69.0,1064.15,-2.0019240744843447,2,-0.49721806444087985,119.5,0.23076923076923078,0.0,0.10132158590308366,1.5,0.15525344114459458,3.0,0.0,7.0,2.0,0.0,0.5,115.5,0.8125,0.031880743083437246,11.5,0.0,0.0,3.5,6.5,0.0,0.46153846153846156,16.6501190476,3.5,317.3,0.0,3.0,-0.7262084698180364,1.625,2.01,15.0,11.8402380952,0.0,0.0,227.0,2.0,15,0.007970185770859312,25.0,10.73,2.19,5.0,6.0,5.0,3.5,15.0,83.0,107.0,8.0,2.0,107.0,55.0,55.0,2.0,1.5,317.3,0.8125,30.973762,1493.7,10.73,0.5,0.6299605249474366,3.0,24.871237999999998,1.5,15.0,1.625,1811.0,-0.5871809839251877,1.83,26.0,28.0,22.5702380952,8.0,113.5,1.5,3.0,8.0,2.0,30.973762,6.0,0.3599999999999999,0.0,1.5,132.0,1.83
id1389,16,0.0,0.0,0.0,4.666666666666667,13.555555555555557,0.25333333333333324,0.0,19.0,75.33333333333333,838.8866666666668,-2.178570591724893,3,0.0,114.66666666666667,0.368421052631579,0.0,0.09649505047327676,1.111111111111111,7662275.52344977,2.0,0.0,8.0,2.0,0.0,0.3333333333333333,100.33333333333333,1.2756666666666667,0.13118494373715683,13.0,0.0,0.0,3.3333333333333335,6.333333333333333,0.3333333333333333,0.31578947368421056,19.695704365066664,3.0,317.3,0.0,3.0,0.0,2.202,2.1999999999999997,16.0,15.056874999999998,0.0,0.0,227.0,2.0,16,0.02226409038356351,27.0,10.73,2.58,5.0,6.0,5.0,3.3333333333333335,15.0,88.0,105.0,8.0,1.7777777777777777,105.0,55.0,55.0,2.0,2.3333333333333335,317.3,0.8504444444444443,30.973762,1493.7,10.73,0.6666666666666666,0.4807498567691361,3.0,24.871237999999998,1.6666666666666667,15.0,2.202,1811.0,0.0,1.83,26.0,33.0,25.786875,8.0,85.77777777777777,1.5555555555555554,4.0,8.0,2.0,30.973762,6.0,0.75,0.0,2.3333333333333335,132.0,1.83
id1390,46,0.0,0.0,0.0,7.5,2.625,0.13875000000000015,0.0,41.0,60.25,1823.7875,-2.1010180479273513,2,-0.07809961297995281,137.25,0.0,0.0,0.05343895413551894,0.0,2.8422235067025565,9.0,0.0,2.0,3.0,0.0,1.0,226.0,0.0,0.033645949486530435,9.5,0.0,6.0,4.75,9.5,0.0,0.9473684210526315,13.490000000000002,1.0,1811.0,0.0,4.0,-0.03853071434121426,0.0,2.1075,10.0,3.6799999999999997,0.0,10.0,4.0,225.0,46,0.006308615528724457,7.0,10.73,2.2,10.0,4.0,8.0,0.75,26.0,62.0,139.0,10.0,1.5,132.0,55.0,62.0,225.0,0.0,1828.05,0.0,106.42,17.049999999999955,14.41,1.5,0.7591472429689157,5.0,50.575,0.0,46.0,0.0,1828.05,0.030206628109942898,2.2,46.0,7.0,14.41,8.0,1.5,0.0,0.0,10.0,0.5,55.845,10.0,0.3700000000000001,0.0,0.0,139.0,1.83
id1391,45,0.0,0.0,0.0,13.2,14.4,0.6648,0.0,19.0,75.0,842.4799999999999,-2.792622629281149,3,0.0,94.4,0.34285714285714286,0.0,0.3527378431528619,0.9600000000000002,6656054.743248196,2.8,0.0,8.0,3.0,0.0,0.4,98.0,0.0,0.47692216400686216,13.0,0.0,0.0,3.0,7.0,0.0,0.39999999999999997,10.337,2.6,54.8,4.0,2.0,0.0,0.0,2.886,16.0,4.535,0.0,0.0,217.0,12.0,45,0.09348477835816062,76.0,9.105,3.44,6.0,8.0,6.0,3.6,8.0,87.0,66.0,9.0,1.44,66.0,55.0,87.0,12.0,2.4,54.8,0.0,15.9994,2182.2,9.105,0.72,0.6144633651371695,2.0,86.90610000000001,1.2,8.0,0.0,2237.0,0.0,3.44,45.0,32.0,13.64,8.0,103.2,1.9200000000000004,4.0,16.0,1.8,15.9994,8.0,1.6099999999999999,0.6,2.4,142.0,1.83
id1392,26,0.0,0.0,0.0,12.0,12.5,0.06499999999999995,0.0,38.0,67.5,1158.04,-1.8938848961856156,2,0.24538560131525136,135.5,0.09090909090909091,0.0,0.10714285714285715,2.0,0.6066893296683147,8.0,0.0,6.0,3.0,0.09707100000000002,0.5,185.0,0.0,0.004216087244049427,11.0,0.0,6.0,4.5,11.0,0.0,0.7272727272727273,22.0075,4.0,505.08,0.0,4.0,-0.015454909904635368,0.0,1.895,14.0,22.554999999999996,0.0,6.0,88.0,141.0,26,0.0010540218110123567,7.0,10.73,1.96,8.0,4.0,8.0,3.0,26.0,80.0,132.0,14.0,2.0,132.0,55.0,55.0,141.0,1.0,505.08,0.0,55.845,1305.92,10.73,0.0,0.6299605249474366,4.0,62.864999999999995,2.0,26.0,0.0,1811.0,0.028310167584749205,1.83,50.0,25.0,33.285,8.0,44.0,1.0,2.0,8.0,2.0,55.845,10.0,0.1299999999999999,0.0,1.0,139.0,1.83
id1394,52,0.0,0.0,0.0,15.0104745,4.5035,0.11514474,0.0,66.9745,85.4965,661.48615,-2.2117333634139533,3,0.0,141.988,0.13638740479708994,1.0,0.108316456129428,1.0005,3833772.712113548,10.0,0.5,3.0,2.0,0.0,0.0,188.4195,0.232,0.0,14.999500000000001,0.0,10.0,5.499,21.9925,0.0,0.4547004660679777,31.432040416649997,3.0004999999999997,302.91,4.0,4.0,0.0,0.464,2.21474,16.0,15.905833333299995,0.464,10.0,161.0,152.0,52,0.0,24.0,18.8575,2.33,16.0,0.0,13.0,1.0005,31.0,90.0,138.0,28.0,0.0,122.0,74.0,90.0,64.0,2.9995000000000003,722.66,0.232,127.6,419.74999999999994,34.7633333333,1.0005,0.6296457023589376,5.0,137.47699999999998,3.0004999999999997,52.0,0.464,722.66,0.0,2.1,82.0,16.0,34.7633333333,13.0,36.5439195,1.0005,4.0,16.0,2.0,69.723,10.0,0.52,0.0,2.9995000000000003,146.0,1.81
id1395,52,0.0,0.0,0.0,15.051862499999999,4.5175,0.1157185,0.0,66.8725,85.4825,660.89075,-2.210616536903962,3,0.0,141.94,0.136482640865111,1.0,0.10845980939197261,1.0025,3895081.329114144,10.0,0.5,3.0,2.0,0.0,0.0,188.0975,0.232,0.0,14.9975,0.0,10.0,5.494999999999999,21.9625,0.0,0.4553215708594195,31.41353541665,3.0025,302.91,4.0,4.0,0.0,0.464,2.2137000000000002,16.0,15.905833333299995,0.464,10.0,161.0,152.0,52,0.0,24.0,18.8575,2.33,16.0,0.0,13.0,1.0025,31.0,90.0,138.0,28.0,0.0,122.0,74.0,90.0,64.0,2.9975,722.66,0.232,127.6,419.74999999999994,34.7633333333,1.0025,0.628389583921238,5.0,137.47699999999998,3.0025,52.0,0.464,722.66,0.0,2.1,82.0,16.0,34.7633333333,13.0,36.71798750000001,1.0025,4.0,16.0,2.0,69.723,10.0,0.52,0.0,2.9975,146.0,1.81
id1396,52,0.0,0.0,0.0,15.102450000000001,4.535,0.116424,0.0,66.745,85.465,660.1465,-2.2092212967842406,3,0.0,141.88,0.13660205245153936,1.0,0.10863573647891625,1.005,3957990.2236638926,10.0,0.5,3.0,2.0,0.0,0.0,187.695,0.232,0.0,14.995,0.0,10.0,5.49,21.924999999999997,0.0,0.4561003420752566,31.39040416665,3.005,302.91,4.0,4.0,0.0,0.464,2.2124,16.0,15.905833333299995,0.464,10.0,161.0,152.0,52,0.0,24.0,18.8575,2.33,16.0,0.0,13.0,1.005,31.0,90.0,138.0,28.0,0.0,122.0,74.0,90.0,64.0,2.995,722.66,0.232,127.6,419.74999999999994,34.7633333333,1.005,0.6268266561228274,5.0,137.47699999999998,3.005,52.0,0.464,722.66,0.0,2.1,82.0,16.0,34.7633333333,13.0,36.93195,1.005,4.0,16.0,2.0,69.723,10.0,0.52,0.0,2.995,146.0,1.81
id1399,51,0.0,0.0,0.0,10.6875,5.700000000000001,0.1196999999999999,0.0,42.25,79.55,597.10225,-1.932242540332784,4,0.0,130.72499999999997,0.13937282229965156,0.0,0.07142919829033421,1.0924999999999998,4426486.999257091,10.0,0.025,4.0,2.0,0.0,0.0,117.19999999999999,0.011600000000000001,0.0,14.0,0.0,10.0,4.55,14.35,0.0,0.6968641114982579,25.448335488505,3.8499999999999996,234.32,1.0,4.0,0.0,0.464,1.936,16.0,15.905833333299995,0.0,10.0,102.0,64.0,51,0.0,17.0,18.8575,2.1,13.0,0.0,13.0,1.05,31.0,90.0,122.0,26.0,0.0,122.0,71.0,74.0,64.0,2.0,302.91,0.02262,69.723,669.46,18.8575,1.0924999999999998,0.5984915813368439,4.0,130.86700000000002,3.8499999999999996,31.0,0.464,903.78,0.0,1.81,80.0,19.0,34.7633333333,12.0,50.53999999999999,1.05,4.0,13.0,2.0,69.723,10.0,0.29000000000000004,0.0,2.0,139.0,1.81
id1400,51,0.0,0.0,0.0,10.1475,5.54,0.11998799999999989,0.0,41.25,79.51,602.09645,-1.927459681348668,4,0.0,130.545,0.14214641080312723,0.0,0.07241910788539939,1.0197,3750111.025654559,10.0,0.005,4.0,2.0,0.0,0.0,115.44000000000001,0.00232,0.0,13.999999999999998,0.0,10.0,4.51,14.069999999999999,0.0,0.7107320540156362,25.256667097701,3.9699999999999998,234.32,1.0,4.0,0.0,0.464,1.9311999999999998,16.0,15.905833333299995,0.0,10.0,102.0,64.0,51,0.0,17.0,18.8575,2.1,13.0,0.0,13.0,1.01,31.0,90.0,122.0,26.0,0.0,122.0,71.0,74.0,64.0,2.0,302.91,0.004616800000000001,69.723,669.46,18.8575,1.0197,0.6236611339483138,4.0,130.86700000000002,3.9699999999999998,31.0,0.464,903.78,0.0,1.81,80.0,19.0,34.7633333333,12.0,50.9256,1.01,4.0,13.0,2.0,69.723,10.0,0.29000000000000004,0.0,2.0,139.0,1.81
id1401,51,0.0,0.0,0.0,11.249999999999998,5.9,0.11879999999999989,0.0,43.50000000000001,79.6,590.8595,-1.938237807360735,4,0.0,130.95000000000002,0.13605442176870747,0.0,0.07017107709941445,1.1700000000000002,5001959.7985188225,10.0,0.05,4.0,2.0,0.0,0.0,119.4,0.023200000000000002,0.0,14.000000000000002,0.0,10.0,4.6,14.700000000000001,0.0,0.6802721088435374,25.68792097701,3.7,234.32,1.0,4.0,0.0,0.464,1.942,16.0,15.905833333299995,0.0,10.0,102.0,64.0,51,0.0,17.0,18.8575,2.1,13.0,0.0,13.0,1.1,31.0,90.0,122.0,26.0,0.0,122.0,71.0,74.0,64.0,2.0,302.91,0.04408000000000001,69.723,669.46,18.8575,1.1700000000000002,0.5672235970191408,4.0,130.86700000000002,3.7,31.0,0.464,903.78,0.0,1.81,80.0,19.0,34.7633333333,12.0,49.86000000000001,1.1,4.0,13.0,2.0,69.723,10.0,0.29000000000000004,0.0,2.0,139.0,1.81
id1402,51,0.0,0.0,0.0,9.995455643294916,5.5059866515753075,0.12074847289724412,0.0,40.97953070394408,79.50873689465801,602.8812431352969,-1.9269554895318137,3,0.0,130.4757863205192,0.1429793910004992,1.0,0.0729804858310366,1.0014967563632087,3525420.704818837,10.0,0.0,3.0,2.0,0.0,0.0,114.7978032950574,0.001196704942586121,0.0,14.001997004493257,0.0014977533699450823,10.0,4.498751872191712,14.001997004493257,0.0,0.7141838408329175,25.203473539690464,3.9980029955067393,302.91,1.0,4.0,0.0,0.799,1.93080878681977,16.0,12.702499999999997,0.0,10.0,152.0,64.0,51,0.0,19.0,18.8575,2.55,13.0,0.0,13.0,1.0014967563632087,31.0,89.0,122.0,16.0,0.0,120.0,74.0,74.0,14.0,2.00199700449326,302.91,0.002389825147451065,69.723,600.8699999999999,18.8575,1.0014967563632087,0.6290176312952054,4.0,52.037000000000006,3.9980029955067393,31.0,0.799,903.78,0.0,1.81,51.0,15.0,31.56,13.0,51.07438293383688,1.0014967563632087,4.0,13.0,2.0,69.723,10.0,0.7399999999999998,0.0,2.00199700449326,139.0,1.81
id1403,51,0.0,0.0,0.0,10.001494513098052,5.5074836571902,0.1200748203705424,0.0,41.00649026460309,79.51023464802796,603.2237194208685,-1.9263952165337652,3,0.0,130.50274588117819,0.1429793910004992,1.0,0.07262848389455173,1.0014967563632087,3527423.376160517,10.0,0.0014977533699450823,3.0,2.0,0.0,0.0,115.00449326010983,0.0006949575636545182,0.0,14.001997004493257,0.0,10.0,4.500249625561657,14.001997004493257,0.0,0.7141838408329175,25.21671867199196,3.9980029955067393,302.91,1.0,4.0,0.0,0.464,1.9301347978032948,16.0,15.905833333299995,0.0,10.0,102.0,64.0,51,0.0,17.0,18.8575,2.1,13.0,0.0,13.0,1.0014967563632087,31.0,90.0,122.0,16.0,0.0,122.0,74.0,74.0,64.0,2.00199700449326,302.91,0.0013878333772431716,69.723,600.8699999999999,18.8575,1.0014967563632087,0.6290176312952054,4.0,57.876999999999995,3.9980029955067393,31.0,0.464,903.78,0.0,1.81,52.0,16.0,34.7633333333,13.0,50.979029209555605,1.0014967563632087,4.0,13.0,2.0,69.723,10.0,0.29000000000000004,0.0,2.00199700449326,139.0,1.81
id1404,51,0.0,0.0,0.0,9.990823143729333,5.511946712206353,0.12149390313605535,0.0,40.95912263210369,79.51744765702892,602.4188733798605,-1.927643344470692,3,0.0,130.4516450648056,0.1431012387868432,1.0,0.07329309500380563,1.0029870508116727,3563268.6267300993,10.0,0.0,3.0,2.0,0.0,0.0,114.5962113659023,0.0023898305084745766,0.0,14.003988035892325,0.0029910269192422734,10.0,4.497507477567298,14.003988035892325,0.0,0.7140823010109638,25.198212861415755,3.9960119641076774,302.91,1.0,4.0,0.0,0.799,1.9316151545363909,16.0,12.702499999999997,0.0,10.0,152.0,64.0,51,0.0,19.0,18.8575,2.55,13.0,0.0,13.0,1.0029870508116727,31.0,89.0,122.0,16.0,0.0,120.0,74.0,74.0,14.0,2.003988035892323,302.91,0.004765364922182606,69.723,600.8699999999999,18.8575,1.0029870508116727,0.628078830964959,4.0,52.037000000000006,3.9960119641076774,31.0,0.799,903.78,0.0,1.81,51.0,15.0,31.56,13.0,51.147538441505006,1.0029870508116727,4.0,13.0,2.0,69.723,10.0,0.7399999999999998,0.0,2.003988035892323,139.0,1.81
id1405,51,0.0,0.0,0.0,10.002978104569642,5.514934757044918,0.12014928295870105,0.0,41.012961116650054,79.52043868394817,603.1028015952144,-1.9265242370994133,3,0.0,130.50548354935194,0.1431012387868432,1.0,0.0725924845655286,1.0029870508116727,3567314.017836512,10.0,0.0029910269192422734,3.0,2.0,0.0,0.0,115.00897308075774,0.001387836490528415,0.0,14.003988035892325,0.0,10.0,4.500498504486541,14.003988035892325,0.0,0.7140823010109638,25.224663509471487,3.9960119641076774,302.91,1.0,4.0,0.0,0.464,1.930269192422732,16.0,15.905833333299995,0.0,10.0,102.0,64.0,51,0.0,17.0,18.8575,2.1,13.0,0.0,13.0,1.0029870508116727,31.0,90.0,122.0,16.0,0.0,122.0,74.0,74.0,64.0,2.003988035892323,302.91,0.0027673708684514756,69.723,600.8699999999999,18.8575,1.0029870508116727,0.628078830964959,4.0,57.876999999999995,3.9960119641076774,31.0,0.464,903.78,0.0,1.81,52.0,16.0,34.7633333333,13.0,50.95811667688859,1.0029870508116727,4.0,13.0,2.0,69.723,10.0,0.29000000000000004,0.0,2.003988035892323,139.0,1.81
id1406,51,0.0,0.0,0.0,9.976405248477608,5.5296689222887885,0.12371210955057897,0.0,40.89826302729528,79.54342431761786,601.0400248138957,-1.9296960783360562,3,0.0,130.37965260545903,0.1434643995749203,1.0,0.07421038518679841,1.007419539557537,3657189.124723318,9.999999999999998,0.0,3.0,2.0,0.0,0.0,113.99503722084366,0.005947890818858561,0.0,14.009925558312652,0.007444168734491314,10.0,4.49379652605459,14.009925558312652,0.0,0.7137796670208998,25.18252481389578,3.9900744416873444,302.91,1.0,4.0,0.0,0.799,1.934019851116625,16.0,12.702499999999997,0.0,10.0,152.0,64.0,51,0.0,19.0,18.8575,2.55,13.0,0.0,13.0,1.007419539557537,31.0,89.0,122.0,16.0,0.0,120.0,74.0,74.0,14.0,2.0099255583126547,302.91,0.01180722743197729,69.723,600.8699999999999,18.8575,1.007419539557537,0.6252869755848444,4.0,52.037000000000006,3.9900744416873444,31.0,0.799,903.78,0.0,1.81,51.0,15.0,31.56,13.0,51.35973991589135,1.007419539557537,4.0,13.0,2.0,69.723,10.0,0.7399999999999998,0.0,2.0099255583126547,139.0,1.81
